vset	V(vcell+)	V(vcell-)	I(R3)
1.161999999999983e+00	6.748363e-01	-3.815061e-02	5.809984e+00
1.162999999999983e+00	6.747866e-01	-3.819606e-02	5.814984e+00
1.163999999999983e+00	6.747369e-01	-3.824155e-02	5.819984e+00
1.164999999999982e+00	6.746871e-01	-3.828707e-02	5.824984e+00
1.165999999999982e+00	6.746373e-01	-3.833264e-02	5.829984e+00
1.166999999999982e+00	6.745875e-01	-3.837823e-02	5.834984e+00
1.167999999999982e+00	6.745376e-01	-3.842387e-02	5.839984e+00
1.168999999999982e+00	6.744877e-01	-3.846954e-02	5.844984e+00
1.169999999999982e+00	6.744377e-01	-3.851524e-02	5.849984e+00
1.170999999999982e+00	6.743877e-01	-3.856098e-02	5.854984e+00
1.171999999999982e+00	6.743376e-01	-3.860676e-02	5.859984e+00
1.172999999999982e+00	6.742875e-01	-3.865257e-02	5.864984e+00
1.173999999999982e+00	6.742374e-01	-3.869842e-02	5.869984e+00
1.174999999999981e+00	6.741872e-01	-3.874430e-02	5.874984e+00
1.175999999999981e+00	6.741370e-01	-3.879022e-02	5.879984e+00
1.176999999999981e+00	6.740867e-01	-3.883618e-02	5.884984e+00
1.177999999999981e+00	6.740364e-01	-3.888217e-02	5.889984e+00
1.178999999999981e+00	6.739861e-01	-3.892821e-02	5.894984e+00
1.179999999999981e+00	6.739357e-01	-3.897427e-02	5.899984e+00
1.180999999999981e+00	6.738852e-01	-3.902038e-02	5.904984e+00
1.181999999999981e+00	6.738347e-01	-3.906652e-02	5.909984e+00
1.182999999999981e+00	6.737842e-01	-3.911269e-02	5.914984e+00
1.183999999999980e+00	6.737337e-01	-3.915891e-02	5.919984e+00
1.184999999999980e+00	6.736830e-01	-3.920516e-02	5.924984e+00
1.185999999999980e+00	6.736324e-01	-3.925145e-02	5.929984e+00
1.186999999999980e+00	6.735817e-01	-3.929778e-02	5.934984e+00
1.187999999999980e+00	6.735309e-01	-3.934414e-02	5.939984e+00
1.188999999999980e+00	6.734802e-01	-3.939054e-02	5.944983e+00
1.189999999999980e+00	6.734293e-01	-3.943698e-02	5.949984e+00
1.190999999999980e+00	6.733785e-01	-3.948345e-02	5.954984e+00
1.191999999999980e+00	6.733275e-01	-3.952996e-02	5.959984e+00
1.192999999999979e+00	6.732765e-01	-3.957652e-02	5.964983e+00
1.193999999999979e+00	6.732256e-01	-3.962310e-02	5.969984e+00
1.194999999999979e+00	6.731745e-01	-3.966973e-02	5.974984e+00
1.195999999999979e+00	6.731234e-01	-3.971639e-02	5.979984e+00
1.196999999999979e+00	6.730723e-01	-3.976309e-02	5.984983e+00
1.197999999999979e+00	6.730211e-01	-3.980983e-02	5.989984e+00
1.198999999999979e+00	6.729699e-01	-3.985661e-02	5.994984e+00
1.199999999999979e+00	6.729186e-01	-3.990342e-02	5.999984e+00
1.200999999999979e+00	6.728672e-01	-3.995027e-02	6.004983e+00
1.201999999999978e+00	6.728159e-01	-3.999716e-02	6.009984e+00
1.202999999999978e+00	6.727645e-01	-4.004409e-02	6.014984e+00
1.203999999999978e+00	6.727130e-01	-4.009106e-02	6.019984e+00
1.204999999999978e+00	6.726615e-01	-4.013807e-02	6.024983e+00
1.205999999999978e+00	6.726100e-01	-4.018511e-02	6.029984e+00
1.206999999999978e+00	6.725584e-01	-4.023219e-02	6.034984e+00
1.207999999999978e+00	6.725067e-01	-4.027931e-02	6.039984e+00
1.208999999999978e+00	6.724551e-01	-4.032647e-02	6.044983e+00
1.209999999999978e+00	6.724034e-01	-4.037367e-02	6.049984e+00
1.210999999999977e+00	6.723516e-01	-4.042090e-02	6.054984e+00
1.211999999999977e+00	6.722998e-01	-4.046818e-02	6.059984e+00
1.212999999999977e+00	6.722479e-01	-4.051550e-02	6.064983e+00
1.213999999999977e+00	6.721960e-01	-4.056286e-02	6.069983e+00
1.214999999999977e+00	6.721441e-01	-4.061025e-02	6.074984e+00
1.215999999999977e+00	6.720920e-01	-4.065768e-02	6.079984e+00
1.216999999999977e+00	6.720400e-01	-4.070516e-02	6.084983e+00
1.217999999999977e+00	6.719879e-01	-4.075267e-02	6.089983e+00
1.218999999999977e+00	6.719357e-01	-4.080022e-02	6.094984e+00
1.219999999999976e+00	6.718836e-01	-4.084781e-02	6.099984e+00
1.220999999999976e+00	6.718313e-01	-4.089544e-02	6.104983e+00
1.221999999999976e+00	6.717790e-01	-4.094311e-02	6.109983e+00
1.222999999999976e+00	6.717267e-01	-4.099082e-02	6.114984e+00
1.223999999999976e+00	6.716744e-01	-4.103857e-02	6.119984e+00
1.224999999999976e+00	6.716219e-01	-4.108636e-02	6.124983e+00
1.225999999999976e+00	6.715695e-01	-4.113419e-02	6.129983e+00
1.226999999999976e+00	6.715170e-01	-4.118206e-02	6.134984e+00
1.227999999999976e+00	6.714644e-01	-4.122997e-02	6.139983e+00
1.228999999999975e+00	6.714118e-01	-4.127792e-02	6.144983e+00
1.229999999999975e+00	6.713591e-01	-4.132591e-02	6.149983e+00
1.230999999999975e+00	6.713064e-01	-4.137394e-02	6.154984e+00
1.231999999999975e+00	6.712536e-01	-4.142202e-02	6.159983e+00
1.232999999999975e+00	6.712008e-01	-4.147013e-02	6.164983e+00
1.233999999999975e+00	6.711480e-01	-4.151828e-02	6.169983e+00
1.234999999999975e+00	6.710951e-01	-4.156648e-02	6.174984e+00
1.235999999999975e+00	6.710421e-01	-4.161471e-02	6.179983e+00
1.236999999999975e+00	6.709892e-01	-4.166299e-02	6.184983e+00
1.237999999999974e+00	6.709361e-01	-4.171130e-02	6.189983e+00
1.238999999999974e+00	6.708830e-01	-4.175966e-02	6.194983e+00
1.239999999999974e+00	6.708298e-01	-4.180806e-02	6.199983e+00
1.240999999999974e+00	6.707767e-01	-4.185650e-02	6.204983e+00
1.241999999999974e+00	6.707234e-01	-4.190498e-02	6.209983e+00
1.242999999999974e+00	6.706702e-01	-4.195350e-02	6.214983e+00
1.243999999999974e+00	6.706168e-01	-4.200207e-02	6.219983e+00
1.244999999999974e+00	6.705634e-01	-4.205067e-02	6.224983e+00
1.245999999999974e+00	6.705100e-01	-4.209932e-02	6.229983e+00
1.246999999999973e+00	6.704565e-01	-4.214801e-02	6.234983e+00
1.247999999999973e+00	6.704029e-01	-4.219675e-02	6.239983e+00
1.248999999999973e+00	6.703494e-01	-4.224552e-02	6.244983e+00
1.249999999999973e+00	6.702958e-01	-4.229433e-02	6.249983e+00
1.250999999999973e+00	6.702421e-01	-4.234319e-02	6.254983e+00
1.251999999999973e+00	6.701883e-01	-4.239209e-02	6.259983e+00
1.252999999999973e+00	6.701345e-01	-4.244103e-02	6.264983e+00
1.253999999999973e+00	6.700807e-01	-4.249002e-02	6.269983e+00
1.254999999999973e+00	6.700268e-01	-4.253904e-02	6.274983e+00
1.255999999999972e+00	6.699729e-01	-4.258811e-02	6.279983e+00
1.256999999999972e+00	6.699189e-01	-4.263723e-02	6.284983e+00
1.257999999999972e+00	6.698649e-01	-4.268638e-02	6.289983e+00
1.258999999999972e+00	6.698108e-01	-4.273558e-02	6.294983e+00
1.259999999999972e+00	6.697567e-01	-4.278482e-02	6.299983e+00
1.260999999999972e+00	6.697025e-01	-4.283410e-02	6.304983e+00
1.261999999999972e+00	6.696482e-01	-4.288343e-02	6.309983e+00
1.262999999999972e+00	6.695939e-01	-4.293280e-02	6.314983e+00
1.263999999999972e+00	6.695396e-01	-4.298222e-02	6.319983e+00
1.264999999999971e+00	6.694852e-01	-4.303167e-02	6.324983e+00
1.265999999999971e+00	6.694308e-01	-4.308117e-02	6.329983e+00
1.266999999999971e+00	6.693763e-01	-4.313071e-02	6.334983e+00
1.267999999999971e+00	6.693217e-01	-4.318031e-02	6.339983e+00
1.268999999999971e+00	6.692671e-01	-4.322993e-02	6.344983e+00
1.269999999999971e+00	6.692125e-01	-4.327961e-02	6.349983e+00
1.270999999999971e+00	6.691578e-01	-4.332932e-02	6.354983e+00
1.271999999999971e+00	6.691030e-01	-4.337909e-02	6.359983e+00
1.272999999999971e+00	6.690482e-01	-4.342889e-02	6.364983e+00
1.273999999999970e+00	6.689934e-01	-4.347874e-02	6.369983e+00
1.274999999999970e+00	6.689385e-01	-4.352864e-02	6.374983e+00
1.275999999999970e+00	6.688835e-01	-4.357859e-02	6.379983e+00
1.276999999999970e+00	6.688285e-01	-4.362857e-02	6.384983e+00
1.277999999999970e+00	6.687734e-01	-4.367860e-02	6.389983e+00
1.278999999999970e+00	6.687183e-01	-4.372867e-02	6.394983e+00
1.279999999999970e+00	6.686631e-01	-4.377879e-02	6.399983e+00
1.280999999999970e+00	6.686079e-01	-4.382895e-02	6.404983e+00
1.281999999999970e+00	6.685526e-01	-4.387916e-02	6.409983e+00
1.282999999999969e+00	6.684973e-01	-4.392941e-02	6.414983e+00
1.283999999999969e+00	6.684418e-01	-4.397971e-02	6.419983e+00
1.284999999999969e+00	6.683864e-01	-4.403006e-02	6.424983e+00
1.285999999999969e+00	6.683309e-01	-4.408044e-02	6.429983e+00
1.286999999999969e+00	6.682754e-01	-4.413088e-02	6.434983e+00
1.287999999999969e+00	6.682197e-01	-4.418135e-02	6.439983e+00
1.288999999999969e+00	6.681641e-01	-4.423188e-02	6.444983e+00
1.289999999999969e+00	6.681084e-01	-4.428245e-02	6.449983e+00
1.290999999999969e+00	6.680526e-01	-4.433307e-02	6.454983e+00
1.291999999999969e+00	6.679968e-01	-4.438374e-02	6.459983e+00
1.292999999999968e+00	6.679409e-01	-4.443445e-02	6.464983e+00
1.293999999999968e+00	6.678850e-01	-4.448520e-02	6.469983e+00
1.294999999999968e+00	6.678290e-01	-4.453601e-02	6.474983e+00
1.295999999999968e+00	6.677729e-01	-4.458685e-02	6.479983e+00
1.296999999999968e+00	6.677169e-01	-4.463774e-02	6.484983e+00
1.297999999999968e+00	6.676607e-01	-4.468868e-02	6.489983e+00
1.298999999999968e+00	6.676045e-01	-4.473967e-02	6.494983e+00
1.299999999999968e+00	6.675482e-01	-4.479071e-02	6.499983e+00
1.300999999999968e+00	6.674919e-01	-4.484179e-02	6.504983e+00
1.301999999999967e+00	6.674356e-01	-4.489292e-02	6.509983e+00
1.302999999999967e+00	6.673791e-01	-4.494409e-02	6.514983e+00
1.303999999999967e+00	6.673226e-01	-4.499531e-02	6.519983e+00
1.304999999999967e+00	6.672661e-01	-4.504659e-02	6.524983e+00
1.305999999999967e+00	6.672095e-01	-4.509790e-02	6.529983e+00
1.306999999999967e+00	6.671529e-01	-4.514927e-02	6.534983e+00
1.307999999999967e+00	6.670961e-01	-4.520068e-02	6.539983e+00
1.308999999999967e+00	6.670394e-01	-4.525214e-02	6.544983e+00
1.309999999999967e+00	6.669825e-01	-4.530365e-02	6.549983e+00
1.310999999999966e+00	6.669257e-01	-4.535520e-02	6.554983e+00
1.311999999999966e+00	6.668687e-01	-4.540681e-02	6.559983e+00
1.312999999999966e+00	6.668118e-01	-4.545846e-02	6.564983e+00
1.313999999999966e+00	6.667547e-01	-4.551016e-02	6.569983e+00
1.314999999999966e+00	6.666976e-01	-4.556191e-02	6.574983e+00
1.315999999999966e+00	6.666404e-01	-4.561370e-02	6.579983e+00
1.316999999999966e+00	6.665832e-01	-4.566554e-02	6.584983e+00
1.317999999999966e+00	6.665259e-01	-4.571744e-02	6.589983e+00
1.318999999999966e+00	6.664686e-01	-4.576939e-02	6.594983e+00
1.319999999999965e+00	6.664112e-01	-4.582138e-02	6.599983e+00
1.320999999999965e+00	6.663537e-01	-4.587341e-02	6.604983e+00
1.321999999999965e+00	6.662962e-01	-4.592551e-02	6.609982e+00
1.322999999999965e+00	6.662386e-01	-4.597764e-02	6.614983e+00
1.323999999999965e+00	6.661810e-01	-4.602983e-02	6.619983e+00
1.324999999999965e+00	6.661233e-01	-4.608207e-02	6.624983e+00
1.325999999999965e+00	6.660655e-01	-4.613436e-02	6.629982e+00
1.326999999999965e+00	6.660077e-01	-4.618669e-02	6.634983e+00
1.327999999999965e+00	6.659498e-01	-4.623908e-02	6.639983e+00
1.328999999999964e+00	6.658919e-01	-4.629152e-02	6.644983e+00
1.329999999999964e+00	6.658340e-01	-4.634401e-02	6.649982e+00
1.330999999999964e+00	6.657759e-01	-4.639654e-02	6.654983e+00
1.331999999999964e+00	6.657178e-01	-4.644913e-02	6.659983e+00
1.332999999999964e+00	6.656596e-01	-4.650177e-02	6.664983e+00
1.333999999999964e+00	6.656014e-01	-4.655446e-02	6.669982e+00
1.334999999999964e+00	6.655431e-01	-4.660719e-02	6.674983e+00
1.335999999999964e+00	6.654847e-01	-4.665998e-02	6.679983e+00
1.336999999999964e+00	6.654263e-01	-4.671282e-02	6.684983e+00
1.337999999999963e+00	6.653678e-01	-4.676571e-02	6.689982e+00
1.338999999999963e+00	6.653093e-01	-4.681865e-02	6.694983e+00
1.339999999999963e+00	6.652507e-01	-4.687165e-02	6.699983e+00
1.340999999999963e+00	6.651921e-01	-4.692469e-02	6.704983e+00
1.341999999999963e+00	6.651334e-01	-4.697778e-02	6.709982e+00
1.342999999999963e+00	6.650746e-01	-4.703094e-02	6.714983e+00
1.343999999999963e+00	6.650158e-01	-4.708413e-02	6.719983e+00
1.344999999999963e+00	6.649569e-01	-4.713738e-02	6.724983e+00
1.345999999999963e+00	6.648979e-01	-4.719069e-02	6.729982e+00
1.346999999999962e+00	6.648389e-01	-4.724405e-02	6.734982e+00
1.347999999999962e+00	6.647798e-01	-4.729745e-02	6.739983e+00
1.348999999999962e+00	6.647206e-01	-4.735091e-02	6.744983e+00
1.349999999999962e+00	6.646614e-01	-4.740442e-02	6.749982e+00
1.350999999999962e+00	6.646022e-01	-4.745799e-02	6.754982e+00
1.351999999999962e+00	6.645428e-01	-4.751160e-02	6.759983e+00
1.352999999999962e+00	6.644834e-01	-4.756527e-02	6.764983e+00
1.353999999999962e+00	6.644239e-01	-4.761900e-02	6.769982e+00
1.354999999999962e+00	6.643644e-01	-4.767277e-02	6.774982e+00
1.355999999999961e+00	6.643048e-01	-4.772660e-02	6.779983e+00
1.356999999999961e+00	6.642452e-01	-4.778048e-02	6.784983e+00
1.357999999999961e+00	6.641855e-01	-4.783441e-02	6.789982e+00
1.358999999999961e+00	6.641257e-01	-4.788841e-02	6.794982e+00
1.359999999999961e+00	6.640658e-01	-4.794245e-02	6.799983e+00
1.360999999999961e+00	6.640059e-01	-4.799654e-02	6.804982e+00
1.361999999999961e+00	6.639460e-01	-4.805069e-02	6.809982e+00
1.362999999999961e+00	6.638859e-01	-4.810490e-02	6.814982e+00
1.363999999999961e+00	6.638258e-01	-4.815916e-02	6.819983e+00
1.364999999999960e+00	6.637656e-01	-4.821347e-02	6.824982e+00
1.365999999999960e+00	6.637054e-01	-4.826783e-02	6.829982e+00
1.366999999999960e+00	6.636451e-01	-4.832225e-02	6.834982e+00
1.367999999999960e+00	6.635848e-01	-4.837673e-02	6.839983e+00
1.368999999999960e+00	6.635243e-01	-4.843126e-02	6.844982e+00
1.369999999999960e+00	6.634638e-01	-4.848585e-02	6.849982e+00
1.370999999999960e+00	6.634033e-01	-4.854049e-02	6.854982e+00
1.371999999999960e+00	6.633427e-01	-4.859519e-02	6.859982e+00
1.372999999999960e+00	6.632819e-01	-4.864994e-02	6.864982e+00
1.373999999999959e+00	6.632212e-01	-4.870475e-02	6.869982e+00
1.374999999999959e+00	6.631604e-01	-4.875961e-02	6.874982e+00
1.375999999999959e+00	6.630995e-01	-4.881453e-02	6.879982e+00
1.376999999999959e+00	6.630385e-01	-4.886950e-02	6.884982e+00
1.377999999999959e+00	6.629775e-01	-4.892454e-02	6.889982e+00
1.378999999999959e+00	6.629164e-01	-4.897962e-02	6.894982e+00
1.379999999999959e+00	6.628552e-01	-4.903476e-02	6.899982e+00
1.380999999999959e+00	6.627940e-01	-4.908996e-02	6.904982e+00
1.381999999999959e+00	6.627327e-01	-4.914521e-02	6.909982e+00
1.382999999999958e+00	6.626713e-01	-4.920053e-02	6.914982e+00
1.383999999999958e+00	6.626099e-01	-4.925590e-02	6.919982e+00
1.384999999999958e+00	6.625484e-01	-4.931132e-02	6.924982e+00
1.385999999999958e+00	6.624869e-01	-4.936681e-02	6.929982e+00
1.386999999999958e+00	6.624252e-01	-4.942235e-02	6.934982e+00
1.387999999999958e+00	6.623635e-01	-4.947795e-02	6.939982e+00
1.388999999999958e+00	6.623017e-01	-4.953360e-02	6.944982e+00
1.389999999999958e+00	6.622398e-01	-4.958931e-02	6.949982e+00
1.390999999999958e+00	6.621779e-01	-4.964509e-02	6.954982e+00
1.391999999999957e+00	6.621160e-01	-4.970092e-02	6.959982e+00
1.392999999999957e+00	6.620539e-01	-4.975680e-02	6.964982e+00
1.393999999999957e+00	6.619918e-01	-4.981275e-02	6.969982e+00
1.394999999999957e+00	6.619296e-01	-4.986876e-02	6.974982e+00
1.395999999999957e+00	6.618673e-01	-4.992481e-02	6.979982e+00
1.396999999999957e+00	6.618050e-01	-4.998093e-02	6.984982e+00
1.397999999999957e+00	6.617426e-01	-5.003712e-02	6.989982e+00
1.398999999999957e+00	6.616801e-01	-5.009336e-02	6.994982e+00
1.399999999999957e+00	6.616176e-01	-5.014966e-02	6.999982e+00
1.400999999999957e+00	6.615550e-01	-5.020601e-02	7.004982e+00
1.401999999999956e+00	6.614923e-01	-5.026243e-02	7.009982e+00
1.402999999999956e+00	6.614295e-01	-5.031890e-02	7.014982e+00
1.403999999999956e+00	6.613667e-01	-5.037544e-02	7.019982e+00
1.404999999999956e+00	6.613038e-01	-5.043204e-02	7.024982e+00
1.405999999999956e+00	6.612408e-01	-5.048870e-02	7.029982e+00
1.406999999999956e+00	6.611778e-01	-5.054541e-02	7.034982e+00
1.407999999999956e+00	6.611146e-01	-5.060218e-02	7.039982e+00
1.408999999999956e+00	6.610515e-01	-5.065903e-02	7.044982e+00
1.409999999999956e+00	6.609882e-01	-5.071593e-02	7.049982e+00
1.410999999999955e+00	6.609249e-01	-5.077288e-02	7.054982e+00
1.411999999999955e+00	6.608614e-01	-5.082990e-02	7.059982e+00
1.412999999999955e+00	6.607980e-01	-5.088698e-02	7.064982e+00
1.413999999999955e+00	6.607344e-01	-5.094413e-02	7.069982e+00
1.414999999999955e+00	6.606708e-01	-5.100133e-02	7.074982e+00
1.415999999999955e+00	6.606070e-01	-5.105860e-02	7.079982e+00
1.416999999999955e+00	6.605433e-01	-5.111593e-02	7.084982e+00
1.417999999999955e+00	6.604794e-01	-5.117331e-02	7.089982e+00
1.418999999999955e+00	6.604155e-01	-5.123077e-02	7.094982e+00
1.419999999999954e+00	6.603515e-01	-5.128828e-02	7.099982e+00
1.420999999999954e+00	6.602874e-01	-5.134585e-02	7.104982e+00
1.421999999999954e+00	6.602232e-01	-5.140350e-02	7.109982e+00
1.422999999999954e+00	6.601590e-01	-5.146120e-02	7.114982e+00
1.423999999999954e+00	6.600947e-01	-5.151897e-02	7.119982e+00
1.424999999999954e+00	6.600303e-01	-5.157679e-02	7.124982e+00
1.425999999999954e+00	6.599658e-01	-5.163468e-02	7.129982e+00
1.426999999999954e+00	6.599013e-01	-5.169264e-02	7.134982e+00
1.427999999999954e+00	6.598367e-01	-5.175065e-02	7.139982e+00
1.428999999999953e+00	6.597720e-01	-5.180873e-02	7.144982e+00
1.429999999999953e+00	6.597072e-01	-5.186688e-02	7.149982e+00
1.430999999999953e+00	6.596424e-01	-5.192509e-02	7.154982e+00
1.431999999999953e+00	6.595775e-01	-5.198336e-02	7.159982e+00
1.432999999999953e+00	6.595125e-01	-5.204170e-02	7.164982e+00
1.433999999999953e+00	6.594474e-01	-5.210010e-02	7.169982e+00
1.434999999999953e+00	6.593822e-01	-5.215857e-02	7.174982e+00
1.435999999999953e+00	6.593170e-01	-5.221710e-02	7.179982e+00
1.436999999999953e+00	6.592517e-01	-5.227570e-02	7.184982e+00
1.437999999999952e+00	6.591863e-01	-5.233436e-02	7.189982e+00
1.438999999999952e+00	6.591209e-01	-5.239309e-02	7.194982e+00
1.439999999999952e+00	6.590553e-01	-5.245189e-02	7.199982e+00
1.440999999999952e+00	6.589897e-01	-5.251075e-02	7.204982e+00
1.441999999999952e+00	6.589240e-01	-5.256967e-02	7.209982e+00
1.442999999999952e+00	6.588582e-01	-5.262867e-02	7.214982e+00
1.443999999999952e+00	6.587923e-01	-5.268772e-02	7.219982e+00
1.444999999999952e+00	6.587264e-01	-5.274684e-02	7.224982e+00
1.445999999999952e+00	6.586604e-01	-5.280603e-02	7.229982e+00
1.446999999999951e+00	6.585943e-01	-5.286529e-02	7.234982e+00
1.447999999999951e+00	6.585280e-01	-5.292461e-02	7.239982e+00
1.448999999999951e+00	6.584617e-01	-5.298401e-02	7.244982e+00
1.449999999999951e+00	6.583954e-01	-5.304347e-02	7.249982e+00
1.450999999999951e+00	6.583290e-01	-5.310300e-02	7.254982e+00
1.451999999999951e+00	6.582625e-01	-5.316259e-02	7.259982e+00
1.452999999999951e+00	6.581959e-01	-5.322226e-02	7.264982e+00
1.453999999999951e+00	6.581292e-01	-5.328199e-02	7.269982e+00
1.454999999999951e+00	6.580625e-01	-5.334178e-02	7.274981e+00
1.455999999999950e+00	6.579956e-01	-5.340165e-02	7.279982e+00
1.456999999999950e+00	6.579286e-01	-5.346159e-02	7.284982e+00
1.457999999999950e+00	6.578616e-01	-5.352160e-02	7.289982e+00
1.458999999999950e+00	6.577945e-01	-5.358167e-02	7.294981e+00
1.459999999999950e+00	6.577274e-01	-5.364181e-02	7.299982e+00
1.460999999999950e+00	6.576601e-01	-5.370203e-02	7.304982e+00
1.461999999999950e+00	6.575928e-01	-5.376231e-02	7.309982e+00
1.462999999999950e+00	6.575254e-01	-5.382267e-02	7.314981e+00
1.463999999999950e+00	6.574578e-01	-5.388308e-02	7.319982e+00
1.464999999999949e+00	6.573902e-01	-5.394359e-02	7.324982e+00
1.465999999999949e+00	6.573225e-01	-5.400414e-02	7.329982e+00
1.466999999999949e+00	6.572548e-01	-5.406478e-02	7.334981e+00
1.467999999999949e+00	6.571869e-01	-5.412548e-02	7.339982e+00
1.468999999999949e+00	6.571190e-01	-5.418626e-02	7.344982e+00
1.469999999999949e+00	6.570510e-01	-5.424711e-02	7.349982e+00
1.470999999999949e+00	6.569828e-01	-5.430802e-02	7.354981e+00
1.471999999999949e+00	6.569147e-01	-5.436902e-02	7.359982e+00
1.472999999999949e+00	6.568463e-01	-5.443008e-02	7.364982e+00
1.473999999999948e+00	6.567780e-01	-5.449121e-02	7.369982e+00
1.474999999999948e+00	6.567095e-01	-5.455242e-02	7.374981e+00
1.475999999999948e+00	6.566409e-01	-5.461370e-02	7.379982e+00
1.476999999999948e+00	6.565723e-01	-5.467505e-02	7.384982e+00
1.477999999999948e+00	6.565036e-01	-5.473647e-02	7.389982e+00
1.478999999999948e+00	6.564348e-01	-5.479797e-02	7.394981e+00
1.479999999999948e+00	6.563659e-01	-5.485954e-02	7.399981e+00
1.480999999999948e+00	6.562968e-01	-5.492118e-02	7.404982e+00
1.481999999999948e+00	6.562278e-01	-5.498290e-02	7.409982e+00
1.482999999999947e+00	6.561586e-01	-5.504469e-02	7.414981e+00
1.483999999999947e+00	6.560894e-01	-5.510655e-02	7.419981e+00
1.484999999999947e+00	6.560200e-01	-5.516849e-02	7.424982e+00
1.485999999999947e+00	6.559505e-01	-5.523051e-02	7.429982e+00
1.486999999999947e+00	6.558810e-01	-5.529260e-02	7.434981e+00
1.487999999999947e+00	6.558114e-01	-5.535476e-02	7.439981e+00
1.488999999999947e+00	6.557417e-01	-5.541700e-02	7.444982e+00
1.489999999999947e+00	6.556719e-01	-5.547931e-02	7.449982e+00
1.490999999999947e+00	6.556020e-01	-5.554170e-02	7.454981e+00
1.491999999999946e+00	6.555320e-01	-5.560416e-02	7.459981e+00
1.492999999999946e+00	6.554619e-01	-5.566671e-02	7.464982e+00
1.493999999999946e+00	6.553918e-01	-5.572933e-02	7.469982e+00
1.494999999999946e+00	6.553215e-01	-5.579202e-02	7.474981e+00
1.495999999999946e+00	6.552511e-01	-5.585479e-02	7.479981e+00
1.496999999999946e+00	6.551806e-01	-5.591765e-02	7.484982e+00
1.497999999999946e+00	6.551101e-01	-5.598056e-02	7.489981e+00
1.498999999999946e+00	6.550394e-01	-5.604357e-02	7.494981e+00
1.499999999999946e+00	6.549687e-01	-5.610665e-02	7.499981e+00
1.500999999999945e+00	6.548979e-01	-5.616980e-02	7.504982e+00
1.501999999999945e+00	6.548270e-01	-5.623304e-02	7.509981e+00
1.502999999999945e+00	6.547559e-01	-5.629636e-02	7.514981e+00
1.503999999999945e+00	6.546848e-01	-5.635974e-02	7.519981e+00
1.504999999999945e+00	6.546136e-01	-5.642321e-02	7.524981e+00
1.505999999999945e+00	6.545423e-01	-5.648677e-02	7.529981e+00
1.506999999999945e+00	6.544709e-01	-5.655039e-02	7.534981e+00
1.507999999999945e+00	6.543994e-01	-5.661410e-02	7.539981e+00
1.508999999999945e+00	6.543278e-01	-5.667789e-02	7.544981e+00
1.509999999999944e+00	6.542561e-01	-5.674176e-02	7.549981e+00
1.510999999999944e+00	6.541843e-01	-5.680570e-02	7.554981e+00
1.511999999999944e+00	6.541125e-01	-5.686973e-02	7.559981e+00
1.512999999999944e+00	6.540405e-01	-5.693385e-02	7.564981e+00
1.513999999999944e+00	6.539683e-01	-5.699803e-02	7.569981e+00
1.514999999999944e+00	6.538962e-01	-5.706230e-02	7.574981e+00
1.515999999999944e+00	6.538239e-01	-5.712665e-02	7.579981e+00
1.516999999999944e+00	6.537515e-01	-5.719109e-02	7.584981e+00
1.517999999999944e+00	6.536790e-01	-5.725560e-02	7.589981e+00
1.518999999999944e+00	6.536064e-01	-5.732020e-02	7.594981e+00
1.519999999999943e+00	6.535338e-01	-5.738487e-02	7.599981e+00
1.520999999999943e+00	6.534610e-01	-5.744964e-02	7.604981e+00
1.521999999999943e+00	6.533881e-01	-5.751448e-02	7.609981e+00
1.522999999999943e+00	6.533151e-01	-5.757941e-02	7.614981e+00
1.523999999999943e+00	6.532420e-01	-5.764442e-02	7.619981e+00
1.524999999999943e+00	6.531689e-01	-5.770952e-02	7.624981e+00
1.525999999999943e+00	6.530955e-01	-5.777469e-02	7.629981e+00
1.526999999999943e+00	6.530222e-01	-5.783995e-02	7.634981e+00
1.527999999999943e+00	6.529487e-01	-5.790530e-02	7.639981e+00
1.528999999999942e+00	6.528751e-01	-5.797073e-02	7.644981e+00
1.529999999999942e+00	6.528013e-01	-5.803624e-02	7.649981e+00
1.530999999999942e+00	6.527275e-01	-5.810185e-02	7.654981e+00
1.531999999999942e+00	6.526536e-01	-5.816753e-02	7.659981e+00
1.532999999999942e+00	6.525796e-01	-5.823331e-02	7.664981e+00
1.533999999999942e+00	6.525055e-01	-5.829916e-02	7.669981e+00
1.534999999999942e+00	6.524312e-01	-5.836511e-02	7.674981e+00
1.535999999999942e+00	6.523569e-01	-5.843114e-02	7.679981e+00
1.536999999999942e+00	6.522825e-01	-5.849725e-02	7.684981e+00
1.537999999999941e+00	6.522079e-01	-5.856346e-02	7.689981e+00
1.538999999999941e+00	6.521333e-01	-5.862974e-02	7.694981e+00
1.539999999999941e+00	6.520585e-01	-5.869612e-02	7.699981e+00
1.540999999999941e+00	6.519837e-01	-5.876259e-02	7.704981e+00
1.541999999999941e+00	6.519087e-01	-5.882914e-02	7.709981e+00
1.542999999999941e+00	6.518337e-01	-5.889578e-02	7.714981e+00
1.543999999999941e+00	6.517584e-01	-5.896251e-02	7.719981e+00
1.544999999999941e+00	6.516832e-01	-5.902933e-02	7.724981e+00
1.545999999999941e+00	6.516078e-01	-5.909624e-02	7.729981e+00
1.546999999999940e+00	6.515322e-01	-5.916324e-02	7.734981e+00
1.547999999999940e+00	6.514566e-01	-5.923032e-02	7.739981e+00
1.548999999999940e+00	6.513808e-01	-5.929750e-02	7.744981e+00
