vset	V(vmeas)	I(R3)
1.548999999999940e+00	7.106463e-01	7.744981e+00
1.549999999999940e+00	7.106377e-01	7.749981e+00
1.550999999999940e+00	7.106290e-01	7.754981e+00
1.551999999999940e+00	7.106205e-01	7.759981e+00
1.552999999999940e+00	7.106118e-01	7.764981e+00
1.553999999999940e+00	7.106031e-01	7.769981e+00
1.554999999999940e+00	7.105944e-01	7.774981e+00
1.555999999999939e+00	7.105857e-01	7.779981e+00
1.556999999999939e+00	7.105770e-01	7.784981e+00
1.557999999999939e+00	7.105682e-01	7.789981e+00
1.558999999999939e+00	7.105595e-01	7.794981e+00
1.559999999999939e+00	7.105507e-01	7.799981e+00
1.560999999999939e+00	7.105419e-01	7.804981e+00
1.561999999999939e+00	7.105330e-01	7.809981e+00
1.562999999999939e+00	7.105242e-01	7.814981e+00
1.563999999999939e+00	7.105153e-01	7.819981e+00
1.564999999999938e+00	7.105064e-01	7.824981e+00
1.565999999999938e+00	7.104975e-01	7.829981e+00
1.566999999999938e+00	7.104886e-01	7.834981e+00
1.567999999999938e+00	7.104796e-01	7.839981e+00
1.568999999999938e+00	7.104706e-01	7.844981e+00
1.569999999999938e+00	7.104616e-01	7.849981e+00
1.570999999999938e+00	7.104526e-01	7.854981e+00
1.571999999999938e+00	7.104435e-01	7.859981e+00
1.572999999999938e+00	7.104344e-01	7.864981e+00
1.573999999999937e+00	7.104253e-01	7.869981e+00
1.574999999999937e+00	7.104162e-01	7.874981e+00
1.575999999999937e+00	7.104071e-01	7.879981e+00
1.576999999999937e+00	7.103979e-01	7.884981e+00
1.577999999999937e+00	7.103887e-01	7.889981e+00
1.578999999999937e+00	7.103795e-01	7.894981e+00
1.579999999999937e+00	7.103703e-01	7.899981e+00
1.580999999999937e+00	7.103610e-01	7.904981e+00
1.581999999999937e+00	7.103518e-01	7.909981e+00
1.582999999999936e+00	7.103425e-01	7.914981e+00
1.583999999999936e+00	7.103331e-01	7.919981e+00
1.584999999999936e+00	7.103238e-01	7.924981e+00
1.585999999999936e+00	7.103144e-01	7.929981e+00
1.586999999999936e+00	7.103050e-01	7.934981e+00
1.587999999999936e+00	7.102956e-01	7.939981e+00
1.588999999999936e+00	7.102861e-01	7.944981e+00
1.589999999999936e+00	7.102767e-01	7.949981e+00
1.590999999999936e+00	7.102672e-01	7.954981e+00
1.591999999999935e+00	7.102576e-01	7.959980e+00
1.592999999999935e+00	7.102481e-01	7.964981e+00
1.593999999999935e+00	7.102385e-01	7.969981e+00
1.594999999999935e+00	7.102290e-01	7.974981e+00
1.595999999999935e+00	7.102193e-01	7.979980e+00
1.596999999999935e+00	7.102097e-01	7.984981e+00
1.597999999999935e+00	7.102000e-01	7.989981e+00
1.598999999999935e+00	7.101904e-01	7.994981e+00
1.599999999999935e+00	7.101806e-01	7.999980e+00
1.600999999999934e+00	7.101709e-01	8.004981e+00
1.601999999999934e+00	7.101611e-01	8.009980e+00
1.602999999999934e+00	7.101513e-01	8.014980e+00
1.603999999999934e+00	7.101415e-01	8.019980e+00
1.604999999999934e+00	7.101317e-01	8.024981e+00
1.605999999999934e+00	7.101218e-01	8.029981e+00
1.606999999999934e+00	7.101119e-01	8.034981e+00
1.607999999999934e+00	7.101020e-01	8.039981e+00
1.608999999999934e+00	7.100921e-01	8.044981e+00
1.609999999999933e+00	7.100821e-01	8.049980e+00
1.610999999999933e+00	7.100721e-01	8.054980e+00
1.611999999999933e+00	7.100621e-01	8.059980e+00
1.612999999999933e+00	7.100520e-01	8.064981e+00
1.613999999999933e+00	7.100419e-01	8.069981e+00
1.614999999999933e+00	7.100319e-01	8.074981e+00
1.615999999999933e+00	7.100217e-01	8.079981e+00
1.616999999999933e+00	7.100115e-01	8.084981e+00
1.617999999999933e+00	7.100013e-01	8.089980e+00
1.618999999999932e+00	7.099912e-01	8.094980e+00
1.619999999999932e+00	7.099809e-01	8.099980e+00
1.620999999999932e+00	7.099707e-01	8.104980e+00
1.621999999999932e+00	7.099603e-01	8.109981e+00
1.622999999999932e+00	7.099500e-01	8.114981e+00
1.623999999999932e+00	7.099397e-01	8.119981e+00
1.624999999999932e+00	7.099293e-01	8.124981e+00
1.625999999999932e+00	7.099189e-01	8.129980e+00
1.626999999999932e+00	7.099085e-01	8.134980e+00
1.627999999999932e+00	7.098981e-01	8.139980e+00
1.628999999999931e+00	7.098876e-01	8.144980e+00
1.629999999999931e+00	7.098770e-01	8.149981e+00
1.630999999999931e+00	7.098665e-01	8.154981e+00
1.631999999999931e+00	7.098559e-01	8.159981e+00
1.632999999999931e+00	7.098453e-01	8.164981e+00
1.633999999999931e+00	7.098346e-01	8.169980e+00
1.634999999999931e+00	7.098240e-01	8.174980e+00
1.635999999999931e+00	7.098133e-01	8.179980e+00
1.636999999999931e+00	7.098026e-01	8.184980e+00
1.637999999999930e+00	7.097918e-01	8.189981e+00
1.638999999999930e+00	7.097811e-01	8.194981e+00
1.639999999999930e+00	7.097702e-01	8.199981e+00
1.640999999999930e+00	7.097594e-01	8.204980e+00
1.641999999999930e+00	7.097485e-01	8.209980e+00
1.642999999999930e+00	7.097376e-01	8.214980e+00
1.643999999999930e+00	7.097267e-01	8.219980e+00
1.644999999999930e+00	7.097157e-01	8.224980e+00
1.645999999999930e+00	7.097047e-01	8.229980e+00
1.646999999999929e+00	7.096937e-01	8.234981e+00
1.647999999999929e+00	7.096826e-01	8.239981e+00
1.648999999999929e+00	7.096716e-01	8.244980e+00
1.649999999999929e+00	7.096604e-01	8.249980e+00
1.650999999999929e+00	7.096493e-01	8.254980e+00
1.651999999999929e+00	7.096381e-01	8.259980e+00
1.652999999999929e+00	7.096269e-01	8.264980e+00
1.653999999999929e+00	7.096156e-01	8.269980e+00
1.654999999999929e+00	7.096043e-01	8.274981e+00
1.655999999999928e+00	7.095931e-01	8.279981e+00
1.656999999999928e+00	7.095817e-01	8.284980e+00
1.657999999999928e+00	7.095703e-01	8.289980e+00
1.658999999999928e+00	7.095589e-01	8.294980e+00
1.659999999999928e+00	7.095475e-01	8.299980e+00
1.660999999999928e+00	7.095360e-01	8.304980e+00
1.661999999999928e+00	7.095245e-01	8.309980e+00
1.662999999999928e+00	7.095129e-01	8.314981e+00
1.663999999999928e+00	7.095013e-01	8.319981e+00
1.664999999999927e+00	7.094898e-01	8.324980e+00
1.665999999999927e+00	7.094781e-01	8.329980e+00
1.666999999999927e+00	7.094664e-01	8.334980e+00
1.667999999999927e+00	7.094547e-01	8.339980e+00
1.668999999999927e+00	7.094430e-01	8.344980e+00
1.669999999999927e+00	7.094312e-01	8.349980e+00
1.670999999999927e+00	7.094194e-01	8.354980e+00
1.671999999999927e+00	7.094075e-01	8.359981e+00
1.672999999999927e+00	7.093956e-01	8.364980e+00
1.673999999999926e+00	7.093837e-01	8.369980e+00
1.674999999999926e+00	7.093717e-01	8.374980e+00
1.675999999999926e+00	7.093598e-01	8.379980e+00
1.676999999999926e+00	7.093477e-01	8.384980e+00
1.677999999999926e+00	7.093356e-01	8.389980e+00
1.678999999999926e+00	7.093235e-01	8.394980e+00
1.679999999999926e+00	7.093114e-01	8.399981e+00
1.680999999999926e+00	7.092992e-01	8.404980e+00
1.681999999999926e+00	7.092870e-01	8.409980e+00
1.682999999999925e+00	7.092748e-01	8.414980e+00
1.683999999999925e+00	7.092625e-01	8.419980e+00
1.684999999999925e+00	7.092502e-01	8.424980e+00
1.685999999999925e+00	7.092378e-01	8.429980e+00
1.686999999999925e+00	7.092254e-01	8.434980e+00
1.687999999999925e+00	7.092130e-01	8.439980e+00
1.688999999999925e+00	7.092005e-01	8.444980e+00
1.689999999999925e+00	7.091880e-01	8.449980e+00
1.690999999999925e+00	7.091754e-01	8.454980e+00
1.691999999999924e+00	7.091628e-01	8.459980e+00
1.692999999999924e+00	7.091502e-01	8.464980e+00
1.693999999999924e+00	7.091376e-01	8.469980e+00
1.694999999999924e+00	7.091248e-01	8.474980e+00
1.695999999999924e+00	7.091120e-01	8.479980e+00
1.696999999999924e+00	7.090993e-01	8.484980e+00
1.697999999999924e+00	7.090865e-01	8.489980e+00
1.698999999999924e+00	7.090736e-01	8.494980e+00
1.699999999999924e+00	7.090607e-01	8.499980e+00
1.700999999999923e+00	7.090477e-01	8.504980e+00
1.701999999999923e+00	7.090347e-01	8.509980e+00
1.702999999999923e+00	7.090217e-01	8.514980e+00
1.703999999999923e+00	7.090086e-01	8.519979e+00
1.704999999999923e+00	7.089955e-01	8.524980e+00
1.705999999999923e+00	7.089823e-01	8.529980e+00
1.706999999999923e+00	7.089692e-01	8.534980e+00
1.707999999999923e+00	7.089559e-01	8.539980e+00
1.708999999999923e+00	7.089427e-01	8.544980e+00
1.709999999999922e+00	7.089293e-01	8.549980e+00
1.710999999999922e+00	7.089159e-01	8.554980e+00
1.711999999999922e+00	7.089025e-01	8.559979e+00
1.712999999999922e+00	7.088891e-01	8.564980e+00
1.713999999999922e+00	7.088756e-01	8.569980e+00
1.714999999999922e+00	7.088621e-01	8.574980e+00
1.715999999999922e+00	7.088485e-01	8.579980e+00
1.716999999999922e+00	7.088348e-01	8.584980e+00
1.717999999999922e+00	7.088212e-01	8.589980e+00
1.718999999999921e+00	7.088075e-01	8.594980e+00
1.719999999999921e+00	7.087937e-01	8.599979e+00
1.720999999999921e+00	7.087799e-01	8.604980e+00
1.721999999999921e+00	7.087660e-01	8.609980e+00
1.722999999999921e+00	7.087521e-01	8.614980e+00
1.723999999999921e+00	7.087381e-01	8.619980e+00
1.724999999999921e+00	7.087242e-01	8.624980e+00
1.725999999999921e+00	7.087101e-01	8.629980e+00
1.726999999999921e+00	7.086961e-01	8.634980e+00
1.727999999999920e+00	7.086819e-01	8.639979e+00
1.728999999999920e+00	7.086678e-01	8.644979e+00
1.729999999999920e+00	7.086535e-01	8.649980e+00
1.730999999999920e+00	7.086393e-01	8.654980e+00
1.731999999999920e+00	7.086249e-01	8.659980e+00
1.732999999999920e+00	7.086105e-01	8.664980e+00
1.733999999999920e+00	7.085961e-01	8.669980e+00
1.734999999999920e+00	7.085817e-01	8.674979e+00
1.735999999999920e+00	7.085671e-01	8.679979e+00
1.736999999999919e+00	7.085526e-01	8.684979e+00
1.737999999999919e+00	7.085379e-01	8.689980e+00
1.738999999999919e+00	7.085233e-01	8.694980e+00
1.739999999999919e+00	7.085086e-01	8.699980e+00
1.740999999999919e+00	7.084938e-01	8.704980e+00
1.741999999999919e+00	7.084790e-01	8.709980e+00
1.742999999999919e+00	7.084641e-01	8.714979e+00
1.743999999999919e+00	7.084492e-01	8.719979e+00
1.744999999999919e+00	7.084342e-01	8.724979e+00
1.745999999999919e+00	7.084192e-01	8.729980e+00
1.746999999999918e+00	7.084041e-01	8.734980e+00
1.747999999999918e+00	7.083890e-01	8.739980e+00
1.748999999999918e+00	7.083738e-01	8.744980e+00
1.749999999999918e+00	7.083586e-01	8.749980e+00
1.750999999999918e+00	7.083433e-01	8.754979e+00
1.751999999999918e+00	7.083279e-01	8.759979e+00
1.752999999999918e+00	7.083125e-01	8.764979e+00
1.753999999999918e+00	7.082971e-01	8.769979e+00
1.754999999999918e+00	7.082816e-01	8.774980e+00
1.755999999999917e+00	7.082660e-01	8.779980e+00
1.756999999999917e+00	7.082504e-01	8.784980e+00
1.757999999999917e+00	7.082347e-01	8.789980e+00
1.758999999999917e+00	7.082190e-01	8.794979e+00
1.759999999999917e+00	7.082032e-01	8.799979e+00
1.760999999999917e+00	7.081873e-01	8.804979e+00
1.761999999999917e+00	7.081714e-01	8.809979e+00
1.762999999999917e+00	7.081555e-01	8.814980e+00
1.763999999999917e+00	7.081395e-01	8.819980e+00
1.764999999999916e+00	7.081234e-01	8.824980e+00
1.765999999999916e+00	7.081073e-01	8.829980e+00
1.766999999999916e+00	7.080911e-01	8.834979e+00
1.767999999999916e+00	7.080748e-01	8.839979e+00
1.768999999999916e+00	7.080585e-01	8.844979e+00
1.769999999999916e+00	7.080421e-01	8.849979e+00
1.770999999999916e+00	7.080257e-01	8.854980e+00
1.771999999999916e+00	7.080092e-01	8.859980e+00
1.772999999999916e+00	7.079927e-01	8.864980e+00
1.773999999999915e+00	7.079760e-01	8.869979e+00
1.774999999999915e+00	7.079594e-01	8.874979e+00
1.775999999999915e+00	7.079427e-01	8.879979e+00
1.776999999999915e+00	7.079259e-01	8.884979e+00
1.777999999999915e+00	7.079090e-01	8.889979e+00
1.778999999999915e+00	7.078921e-01	8.894979e+00
1.779999999999915e+00	7.078751e-01	8.899980e+00
1.780999999999915e+00	7.078580e-01	8.904980e+00
1.781999999999915e+00	7.078409e-01	8.909979e+00
1.782999999999914e+00	7.078237e-01	8.914979e+00
1.783999999999914e+00	7.078065e-01	8.919979e+00
1.784999999999914e+00	7.077891e-01	8.924979e+00
1.785999999999914e+00	7.077718e-01	8.929979e+00
1.786999999999914e+00	7.077543e-01	8.934979e+00
1.787999999999914e+00	7.077368e-01	8.939980e+00
1.788999999999914e+00	7.077192e-01	8.944980e+00
1.789999999999914e+00	7.077016e-01	8.949979e+00
1.790999999999914e+00	7.076839e-01	8.954979e+00
1.791999999999913e+00	7.076660e-01	8.959979e+00
1.792999999999913e+00	7.076482e-01	8.964979e+00
1.793999999999913e+00	7.076303e-01	8.969979e+00
1.794999999999913e+00	7.076123e-01	8.974979e+00
1.795999999999913e+00	7.075942e-01	8.979980e+00
1.796999999999913e+00	7.075761e-01	8.984980e+00
1.797999999999913e+00	7.075579e-01	8.989979e+00
1.798999999999913e+00	7.075396e-01	8.994979e+00
1.799999999999913e+00	7.075213e-01	8.999979e+00
1.800999999999912e+00	7.075028e-01	9.004979e+00
1.801999999999912e+00	7.074843e-01	9.009979e+00
1.802999999999912e+00	7.074658e-01	9.014979e+00
1.803999999999912e+00	7.074471e-01	9.019979e+00
1.804999999999912e+00	7.074284e-01	9.024980e+00
1.805999999999912e+00	7.074096e-01	9.029979e+00
1.806999999999912e+00	7.073907e-01	9.034979e+00
1.807999999999912e+00	7.073718e-01	9.039979e+00
1.808999999999912e+00	7.073528e-01	9.044979e+00
1.809999999999911e+00	7.073336e-01	9.049979e+00
1.810999999999911e+00	7.073144e-01	9.054979e+00
1.811999999999911e+00	7.072952e-01	9.059979e+00
1.812999999999911e+00	7.072759e-01	9.064980e+00
1.813999999999911e+00	7.072564e-01	9.069979e+00
1.814999999999911e+00	7.072369e-01	9.074979e+00
1.815999999999911e+00	7.072174e-01	9.079979e+00
1.816999999999911e+00	7.071977e-01	9.084979e+00
1.817999999999911e+00	7.071780e-01	9.089979e+00
1.818999999999910e+00	7.071581e-01	9.094979e+00
1.819999999999910e+00	7.071382e-01	9.099979e+00
1.820999999999910e+00	7.071183e-01	9.104979e+00
1.821999999999910e+00	7.070982e-01	9.109979e+00
1.822999999999910e+00	7.070780e-01	9.114979e+00
1.823999999999910e+00	7.070578e-01	9.119979e+00
1.824999999999910e+00	7.070375e-01	9.124979e+00
1.825999999999910e+00	7.070171e-01	9.129979e+00
1.826999999999910e+00	7.069966e-01	9.134979e+00
1.827999999999909e+00	7.069760e-01	9.139979e+00
1.828999999999909e+00	7.069553e-01	9.144979e+00
1.829999999999909e+00	7.069346e-01	9.149979e+00
1.830999999999909e+00	7.069137e-01	9.154979e+00
1.831999999999909e+00	7.068928e-01	9.159979e+00
1.832999999999909e+00	7.068717e-01	9.164979e+00
1.833999999999909e+00	7.068506e-01	9.169979e+00
1.834999999999909e+00	7.068294e-01	9.174979e+00
1.835999999999909e+00	7.068081e-01	9.179979e+00
1.836999999999908e+00	7.067868e-01	9.184978e+00
1.837999999999908e+00	7.067652e-01	9.189979e+00
1.838999999999908e+00	7.067437e-01	9.194979e+00
1.839999999999908e+00	7.067220e-01	9.199979e+00
1.840999999999908e+00	7.067002e-01	9.204979e+00
1.841999999999908e+00	7.066784e-01	9.209979e+00
1.842999999999908e+00	7.066564e-01	9.214979e+00
1.843999999999908e+00	7.066343e-01	9.219979e+00
1.844999999999908e+00	7.066122e-01	9.224978e+00
1.845999999999907e+00	7.065899e-01	9.229979e+00
1.846999999999907e+00	7.065676e-01	9.234979e+00
1.847999999999907e+00	7.065451e-01	9.239979e+00
1.848999999999907e+00	7.065226e-01	9.244979e+00
1.849999999999907e+00	7.064999e-01	9.249979e+00
1.850999999999907e+00	7.064772e-01	9.254979e+00
1.851999999999907e+00	7.064543e-01	9.259979e+00
1.852999999999907e+00	7.064313e-01	9.264978e+00
1.853999999999907e+00	7.064083e-01	9.269979e+00
1.854999999999907e+00	7.063851e-01	9.274979e+00
1.855999999999906e+00	7.063618e-01	9.279979e+00
1.856999999999906e+00	7.063384e-01	9.284979e+00
1.857999999999906e+00	7.063149e-01	9.289979e+00
1.858999999999906e+00	7.062913e-01	9.294979e+00
1.859999999999906e+00	7.062676e-01	9.299979e+00
1.860999999999906e+00	7.062438e-01	9.304978e+00
1.861999999999906e+00	7.062199e-01	9.309978e+00
1.862999999999906e+00	7.061958e-01	9.314979e+00
1.863999999999906e+00	7.061716e-01	9.319979e+00
1.864999999999905e+00	7.061474e-01	9.324979e+00
1.865999999999905e+00	7.061230e-01	9.329979e+00
1.866999999999905e+00	7.060984e-01	9.334979e+00
1.867999999999905e+00	7.060739e-01	9.339978e+00
1.868999999999905e+00	7.060491e-01	9.344978e+00
1.869999999999905e+00	7.060243e-01	9.349978e+00
1.870999999999905e+00	7.059993e-01	9.354979e+00
1.871999999999905e+00	7.059742e-01	9.359979e+00
1.872999999999905e+00	7.059490e-01	9.364979e+00
1.873999999999904e+00	7.059237e-01	9.369979e+00
1.874999999999904e+00	7.058982e-01	9.374979e+00
1.875999999999904e+00	7.058727e-01	9.379978e+00
1.876999999999904e+00	7.058470e-01	9.384978e+00
1.877999999999904e+00	7.058212e-01	9.389978e+00
1.878999999999904e+00	7.057952e-01	9.394979e+00
1.879999999999904e+00	7.057691e-01	9.399979e+00
1.880999999999904e+00	7.057429e-01	9.404979e+00
1.881999999999904e+00	7.057166e-01	9.409979e+00
1.882999999999903e+00	7.056901e-01	9.414979e+00
1.883999999999903e+00	7.056635e-01	9.419978e+00
1.884999999999903e+00	7.056368e-01	9.424978e+00
1.885999999999903e+00	7.056100e-01	9.429978e+00
1.886999999999903e+00	7.055830e-01	9.434978e+00
1.887999999999903e+00	7.055559e-01	9.439979e+00
1.888999999999903e+00	7.055286e-01	9.444979e+00
1.889999999999903e+00	7.055012e-01	9.449979e+00
1.890999999999903e+00	7.054737e-01	9.454979e+00
1.891999999999902e+00	7.054459e-01	9.459978e+00
1.892999999999902e+00	7.054182e-01	9.464978e+00
1.893999999999902e+00	7.053902e-01	9.469978e+00
1.894999999999902e+00	7.053621e-01	9.474978e+00
1.895999999999902e+00	7.053339e-01	9.479979e+00
1.896999999999902e+00	7.053055e-01	9.484979e+00
1.897999999999902e+00	7.052770e-01	9.489979e+00
1.898999999999902e+00	7.052483e-01	9.494979e+00
1.899999999999902e+00	7.052194e-01	9.499978e+00
1.900999999999901e+00	7.051905e-01	9.504978e+00
1.901999999999901e+00	7.051613e-01	9.509978e+00
1.902999999999901e+00	7.051321e-01	9.514978e+00
1.903999999999901e+00	7.051026e-01	9.519979e+00
1.904999999999901e+00	7.050731e-01	9.524979e+00
1.905999999999901e+00	7.050433e-01	9.529979e+00
1.906999999999901e+00	7.050134e-01	9.534979e+00
1.907999999999901e+00	7.049834e-01	9.539978e+00
1.908999999999901e+00	7.049531e-01	9.544978e+00
1.909999999999900e+00	7.049228e-01	9.549978e+00
1.910999999999900e+00	7.048922e-01	9.554978e+00
1.911999999999900e+00	7.048615e-01	9.559978e+00
1.912999999999900e+00	7.048306e-01	9.564979e+00
1.913999999999900e+00	7.047997e-01	9.569979e+00
1.914999999999900e+00	7.047685e-01	9.574978e+00
1.915999999999900e+00	7.047371e-01	9.579978e+00
1.916999999999900e+00	7.047055e-01	9.584978e+00
1.917999999999900e+00	7.046738e-01	9.589978e+00
1.918999999999899e+00	7.046419e-01	9.594978e+00
1.919999999999899e+00	7.046099e-01	9.599978e+00
1.920999999999899e+00	7.045777e-01	9.604979e+00
1.921999999999899e+00	7.045453e-01	9.609979e+00
1.922999999999899e+00	7.045127e-01	9.614978e+00
1.923999999999899e+00	7.044799e-01	9.619978e+00
1.924999999999899e+00	7.044470e-01	9.624978e+00
1.925999999999899e+00	7.044138e-01	9.629978e+00
1.926999999999899e+00	7.043805e-01	9.634978e+00
1.927999999999898e+00	7.043470e-01	9.639978e+00
1.928999999999898e+00	7.043133e-01	9.644979e+00
1.929999999999898e+00	7.042794e-01	9.649979e+00
1.930999999999898e+00	7.042454e-01	9.654978e+00
1.931999999999898e+00	7.042111e-01	9.659978e+00
1.932999999999898e+00	7.041767e-01	9.664978e+00
1.933999999999898e+00	7.041420e-01	9.669978e+00
1.934999999999898e+00	7.041072e-01	9.674978e+00
1.935999999999898e+00	7.040721e-01	9.679978e+00
1.936999999999897e+00	7.040368e-01	9.684978e+00
1.937999999999897e+00	7.040014e-01	9.689979e+00
1.938999999999897e+00	7.039657e-01	9.694978e+00
1.939999999999897e+00	7.039298e-01	9.699978e+00
1.940999999999897e+00	7.038938e-01	9.704978e+00
1.941999999999897e+00	7.038575e-01	9.709978e+00
1.942999999999897e+00	7.038210e-01	9.714978e+00
1.943999999999897e+00	7.037843e-01	9.719978e+00
1.944999999999897e+00	7.037473e-01	9.724978e+00
1.945999999999896e+00	7.037102e-01	9.729979e+00
1.946999999999896e+00	7.036728e-01	9.734978e+00
1.947999999999896e+00	7.036352e-01	9.739978e+00
1.948999999999896e+00	7.035974e-01	9.744978e+00
1.949999999999896e+00	7.035594e-01	9.749978e+00
1.950999999999896e+00	7.035211e-01	9.754978e+00
1.951999999999896e+00	7.034826e-01	9.759978e+00
1.952999999999896e+00	7.034439e-01	9.764978e+00
1.953999999999896e+00	7.034049e-01	9.769979e+00
1.954999999999895e+00	7.033657e-01	9.774978e+00
1.955999999999895e+00	7.033263e-01	9.779978e+00
1.956999999999895e+00	7.032866e-01	9.784978e+00
1.957999999999895e+00	7.032467e-01	9.789978e+00
1.958999999999895e+00	7.032065e-01	9.794978e+00
1.959999999999895e+00	7.031661e-01	9.799978e+00
1.960999999999895e+00	7.031255e-01	9.804978e+00
1.961999999999895e+00	7.030845e-01	9.809978e+00
1.962999999999895e+00	7.030434e-01	9.814978e+00
1.963999999999894e+00	7.030020e-01	9.819978e+00
1.964999999999894e+00	7.029603e-01	9.824978e+00
1.965999999999894e+00	7.029184e-01	9.829978e+00
1.966999999999894e+00	7.028761e-01	9.834978e+00
1.967999999999894e+00	7.028337e-01	9.839978e+00
1.968999999999894e+00	7.027909e-01	9.844978e+00
1.969999999999894e+00	7.027479e-01	9.849977e+00
1.970999999999894e+00	7.027046e-01	9.854978e+00
1.971999999999894e+00	7.026610e-01	9.859978e+00
1.972999999999894e+00	7.026172e-01	9.864978e+00
1.973999999999893e+00	7.025731e-01	9.869978e+00
1.974999999999893e+00	7.025287e-01	9.874978e+00
1.975999999999893e+00	7.024840e-01	9.879978e+00
1.976999999999893e+00	7.024390e-01	9.884978e+00
1.977999999999893e+00	7.023938e-01	9.889977e+00
1.978999999999893e+00	7.023482e-01	9.894978e+00
1.979999999999893e+00	7.023023e-01	9.899978e+00
1.980999999999893e+00	7.022561e-01	9.904978e+00
1.981999999999893e+00	7.022097e-01	9.909978e+00
1.982999999999892e+00	7.021629e-01	9.914978e+00
1.983999999999892e+00	7.021158e-01	9.919978e+00
1.984999999999892e+00	7.020684e-01	9.924978e+00
1.985999999999892e+00	7.020207e-01	9.929977e+00
1.986999999999892e+00	7.019727e-01	9.934978e+00
1.987999999999892e+00	7.019243e-01	9.939978e+00
1.988999999999892e+00	7.018757e-01	9.944978e+00
1.989999999999892e+00	7.018267e-01	9.949978e+00
1.990999999999892e+00	7.017773e-01	9.954978e+00
1.991999999999891e+00	7.017277e-01	9.959978e+00
1.992999999999891e+00	7.016777e-01	9.964978e+00
1.993999999999891e+00	7.016273e-01	9.969977e+00
1.994999999999891e+00	7.015767e-01	9.974977e+00
1.995999999999891e+00	7.015256e-01	9.979978e+00
1.996999999999891e+00	7.014742e-01	9.984978e+00
1.997999999999891e+00	7.014225e-01	9.989978e+00
1.998999999999891e+00	7.013704e-01	9.994978e+00
1.999999999999891e+00	7.013179e-01	9.999978e+00
2.000999999999891e+00	7.012651e-01	1.000498e+01
2.001999999999891e+00	7.012119e-01	1.000998e+01
2.002999999999890e+00	7.011583e-01	1.001498e+01
2.003999999999890e+00	7.011043e-01	1.001998e+01
2.004999999999890e+00	7.010500e-01	1.002498e+01
2.005999999999890e+00	7.009953e-01	1.002998e+01
2.006999999999890e+00	7.009403e-01	1.003498e+01
2.007999999999890e+00	7.008848e-01	1.003998e+01
2.008999999999890e+00	7.008289e-01	1.004498e+01
2.009999999999890e+00	7.007726e-01	1.004998e+01
2.010999999999890e+00	7.007159e-01	1.005498e+01
2.011999999999889e+00	7.006588e-01	1.005998e+01
2.012999999999889e+00	7.006013e-01	1.006498e+01
2.013999999999889e+00	7.005433e-01	1.006998e+01
2.014999999999889e+00	7.004850e-01	1.007498e+01
2.015999999999889e+00	7.004262e-01	1.007998e+01
2.016999999999889e+00	7.003670e-01	1.008498e+01
2.017999999999889e+00	7.003074e-01	1.008998e+01
2.018999999999889e+00	7.002473e-01	1.009498e+01
2.019999999999889e+00	7.001868e-01	1.009998e+01
2.020999999999888e+00	7.001258e-01	1.010498e+01
2.021999999999888e+00	7.000644e-01	1.010998e+01
2.022999999999888e+00	7.000026e-01	1.011498e+01
2.023999999999888e+00	6.999402e-01	1.011998e+01
2.024999999999888e+00	6.998774e-01	1.012498e+01
2.025999999999888e+00	6.998141e-01	1.012998e+01
2.026999999999888e+00	6.997504e-01	1.013498e+01
2.027999999999888e+00	6.996861e-01	1.013998e+01
2.028999999999888e+00	6.996214e-01	1.014498e+01
2.029999999999887e+00	6.995562e-01	1.014998e+01
2.030999999999887e+00	6.994904e-01	1.015498e+01
2.031999999999887e+00	6.994242e-01	1.015998e+01
2.032999999999887e+00	6.993575e-01	1.016498e+01
2.033999999999887e+00	6.992903e-01	1.016998e+01
2.034999999999887e+00	6.992225e-01	1.017498e+01
2.035999999999887e+00	6.991542e-01	1.017998e+01
2.036999999999887e+00	6.990854e-01	1.018498e+01
2.037999999999887e+00	6.990160e-01	1.018998e+01
2.038999999999886e+00	6.989461e-01	1.019498e+01
2.039999999999886e+00	6.988757e-01	1.019998e+01
2.040999999999886e+00	6.988046e-01	1.020498e+01
2.041999999999886e+00	6.987330e-01	1.020998e+01
2.042999999999886e+00	6.986609e-01	1.021498e+01
2.043999999999886e+00	6.985882e-01	1.021998e+01
2.044999999999886e+00	6.985149e-01	1.022498e+01
2.045999999999886e+00	6.984410e-01	1.022998e+01
2.046999999999886e+00	6.983665e-01	1.023498e+01
2.047999999999885e+00	6.982915e-01	1.023998e+01
2.048999999999885e+00	6.982158e-01	1.024498e+01
2.049999999999885e+00	6.981395e-01	1.024998e+01
2.050999999999885e+00	6.980625e-01	1.025498e+01
2.051999999999885e+00	6.979850e-01	1.025998e+01
2.052999999999885e+00	6.979068e-01	1.026498e+01
2.053999999999885e+00	6.978280e-01	1.026998e+01
2.054999999999885e+00	6.977485e-01	1.027498e+01
2.055999999999885e+00	6.976684e-01	1.027998e+01
2.056999999999884e+00	6.975875e-01	1.028498e+01
2.057999999999884e+00	6.975061e-01	1.028998e+01
2.058999999999884e+00	6.974239e-01	1.029498e+01
2.059999999999884e+00	6.973410e-01	1.029998e+01
2.060999999999884e+00	6.972575e-01	1.030498e+01
2.061999999999884e+00	6.971732e-01	1.030998e+01
2.062999999999884e+00	6.970883e-01	1.031498e+01
2.063999999999884e+00	6.970026e-01	1.031998e+01
2.064999999999884e+00	6.969162e-01	1.032498e+01
